1274|0|START1234|0|START3337|1|0.0|99439.36|27.77
214450|1|0.2589428|99437.0|30.24
214963|1|0.2457315|99437.16|30.25
215468|1|0.2457315|99437.16|30.25
215974|1|0.3170729|99436.33|30.24
216487|1|0.1479673|99438.31|30.24
216992|1|0.2166665|99437.52|30.24
217495|1|0.2166665|99437.52|30.24
218002|1|0.2166665|99437.52|30.24
218509|1|0.1849592|99437.88|30.23
219109|1|0.07398367|99439.2|30.23
219614|1|0.1294714|99438.55|30.23
220118|1|-0.0105691|99440.18|30.24
220620|1|-0.07398367|99440.97|30.24
221124|1|0.1585364|99438.19|30.24
221633|1|0.1162601|99438.7|30.23
222143|1|0.02642274|99439.74|30.22
222654|1|-0.04227638|99440.53|30.23
223164|1|-0.04227638|99440.53|30.23
223678|1|0.1294714|99438.55|30.23
224187|1|-0.1109755|99441.34|30.23
224692|1|0.0607723|99439.36|30.23
225194|1|0.002642274|99440.02|30.23
225698|1|0.07398367|99439.2|30.23
226209|1|-0.04227638|99440.53|30.23
226718|1|0.0607723|99439.36|30.23
227220|1|-0.06869912|99440.84|30.24
227725|1|-0.02113819|99440.3|30.24
228227|1|0.1400405|99438.42|30.22
228735|1|0.09512186|99438.93|30.22
229238|1|-0.1109755|99441.34|30.23
229746|1|0.002642274|99440.02|30.23
230249|1|-0.0105691|99440.18|30.24
230758|1|0.04756093|99439.52|30.24
231261|1|0.2166665|99437.52|30.24
231772|1|0.1030487|99438.85|30.24
232274|1|0.0607723|99439.36|30.23
232780|1|0.2272356|99437.38|30.23
233283|1|-0.02113819|99440.3|30.24
233785|1|0.01321137|99439.92|30.25
234287|1|0.04227638|99439.58|30.26
234801|1|-0.02642274|99440.36|30.27
235311|1|0.04227638|99439.58|30.26
235823|1|0.05548775|99439.42|30.26
236330|1|0.1426828|99438.38|30.27
236838|1|0.2430892|99437.2|30.27
237344|1|0.2668697|99436.92|30.26
237851|1|0.2563006|99437.04|30.27
238355|1|0.280081|99436.77|30.26
238856|1|0.1849592|99437.87|30.27
239364|1|0.2563006|99437.04|30.27
239876|1|0.2008128|99437.71|30.27
240390|1|0.3065038|99436.45|30.29
240900|1|0.3487802|99435.94|30.3
241403|1|0.251016|99437.11|30.29
241909|1|0.2060974|99437.64|30.29
242417|1|0.2747965|99436.83|30.28
242924|1|0.3434956|99436.0|30.28
243438|1|0.4016256|99435.34|30.28
243947|1|0.3434956|99436.0|30.28
244459|1|0.3884143|99435.5|30.28
244963|1|0.1823169|99437.92|30.3
245477|1|0.2272356|99437.39|30.3
245986|1|0.1241869|99438.59|30.3
246494|1|0.06869912|99439.25|30.3
247006|1|0.04491866|99439.53|30.31
247518|1|0.1004064|99438.87|30.31
248111|1|0.1004064|99438.87|30.31
248616|1|-0.1215446|99441.52|30.31
249128|1|0.05813003|99439.38|30.3
249642|1|-0.06869912|99440.85|30.31
250154|1|0.1004064|99438.87|30.31
250663|1|-0.02113819|99440.31|30.31
251173|1|-0.08983731|99441.13|30.32
251683|1|0.1479673|99438.32|30.31
252196|1|-0.03170729|99440.47|30.32
252708|1|-0.03170729|99440.47|30.32
253221|1|0.1004064|99438.87|30.31
253725|1|-0.0105691|99440.19|30.31
254237|1|-0.02113819|99440.31|30.31
254747|1|0.08983731|99438.99|30.31
255260|1|-0.1585364|99441.95|30.32
255772|1|-0.05813003|99440.75|30.33
256286|1|0.05284548|99439.43|30.33
256799|1|0.05284548|99439.43|30.33
257300|1|-0.1162601|99441.42|30.33
257812|1|-0.05813003|99440.75|30.33
258315|1|-0.1162601|99441.42|30.33
258815|1|-0.1849592|99442.23|30.33
259320|1|-0.07398367|99440.91|30.33
259834|1|-0.01585364|99440.25|30.33
260336|1|-0.07398367|99440.91|30.33
260838|1|-0.08455276|99441.04|30.34
261340|1|-0.09512186|99441.2|30.34
261842|1|-0.07398367|99440.97|30.36
262343|1|-0.1004064|99441.25|30.37
262850|1|-0.1268291|99441.53|30.38
263354|1|0.1004064|99438.88|30.38
263856|1|0.007926822|99439.98|30.39
1232|0|START3390|1|0.0|99437.02|28.81
3901|1|0.007926822|99436.91|28.83
4402|1|-0.1426828|99438.69|28.84
4916|1|-0.1109755|99438.31|28.85
5419|1|-0.1109755|99438.31|28.85
5933|1|-0.2378047|99439.8|28.86
6437|1|-0.07926822|99437.97|28.86
6950|1|-0.1585364|99438.9|28.92
7454|1|-0.2430892|99439.89|28.97
7968|1|-0.163821|99438.92|29.01
8479|1|-0.3804874|99441.48|29.03
8993|1|-0.3012192|99440.59|29.04
9506|1|-0.2060974|99439.47|29.07
